                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 1.3405,                  1.056,                 1.4042,                 0.8355,                0.73791,                0.81562,                0.51197,                 1.3848,                0.91934,                 1.4615,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.3199,                 1.0362,                 1.3863,                0.84201,                0.73642,                0.81642,                0.51539,                  1.377,                0.91269,                 1.4577,                0.00703,                0.00703,                0.00703
                     63,                 1.3124,                 1.0311,                  1.392,                0.83455,                0.74197,                0.82011,                0.51823,                  1.368,                0.90124,                  1.452,              0.0069805,              0.0069805,              0.0069805
                     64,                  1.304,                 1.0149,                 1.3836,                0.83669,                0.74445,                0.82187,                0.52062,                 1.3615,                0.89248,                 1.4485,               0.006931,               0.006931,               0.006931
                     65,                 1.3131,                 1.0245,                 1.3846,                0.83459,                0.75195,                0.82417,                0.52262,                 1.3539,                0.88599,                 1.4423,              0.0068815,              0.0068815,              0.0068815
                     66,                 1.3085,                 1.0127,                 1.3815,                0.82207,                0.76131,                0.82505,                0.52524,                 1.3496,                0.88142,                 1.4369,               0.006832,               0.006832,               0.006832
                     67,                 1.2959,                 1.0051,                 1.3705,                0.85151,                0.74281,                0.82652,                0.52902,                 1.3454,                0.87887,                 1.4349,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.2959,                 1.0112,                 1.3747,                 0.8547,                0.73546,                0.82565,                0.53202,                 1.3404,                 0.8787,                  1.429,               0.006733,               0.006733,               0.006733
                     69,                 1.2945,                0.99869,                 1.3694,                0.85086,                0.74511,                0.82797,                0.53251,                 1.3333,                 0.8718,                  1.424,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.2858,                0.99419,                 1.3637,                0.84891,                0.74794,                0.82917,                0.53451,                 1.3261,                0.86909,                  1.417,               0.006634,               0.006634,               0.006634
                     71,                 1.2866,                0.99631,                 1.3616,                0.85086,                0.74889,                0.83115,                0.53866,                 1.3215,                0.86486,                 1.4119,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.2755,                0.97906,                 1.3571,                0.85832,                0.74192,                0.83298,                0.54046,                 1.3188,                0.85835,                 1.4107,               0.006535,               0.006535,               0.006535
                     73,                 1.2665,                0.97147,                 1.3482,                0.85626,                0.75017,                0.83463,                0.54236,                 1.3135,                 0.8539,                 1.4056,              0.0064855,              0.0064855,              0.0064855
                     74,                   1.27,                0.97898,                  1.356,                0.85962,                0.75061,                 0.8355,                0.54395,                 1.3089,                 0.8504,                 1.4032,               0.006436,               0.006436,               0.006436
                     75,                 1.2648,                0.96552,                 1.3483,                0.85331,                0.75712,                0.83539,                0.54643,                 1.3034,                0.84741,                 1.3998,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.2534,                0.95336,                 1.3425,                0.85497,                0.75418,                0.83662,                0.54776,                 1.2978,                0.84451,                 1.3955,               0.006337,               0.006337,               0.006337
                     77,                 1.2633,                0.95825,                 1.3454,                0.84564,                0.76666,                0.83707,                0.54989,                 1.2928,                0.84104,                  1.392,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.2479,                0.94944,                 1.3403,                0.85179,                0.75956,                0.83589,                0.55142,                 1.2891,                0.83843,                 1.3899,               0.006238,               0.006238,               0.006238
                     79,                 1.2488,                0.94796,                 1.3348,                 0.8552,                0.75552,                0.83562,                 0.5523,                 1.2853,                0.83573,                 1.3877,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.2446,                0.94646,                 1.3333,                0.85378,                0.75999,                 0.8356,                0.55385,                 1.2822,                0.83519,                 1.3852,               0.006139,               0.006139,               0.006139
                     81,                  1.239,                0.93919,                 1.3299,                0.84549,                  0.768,                 0.8358,                0.55618,                 1.2768,                0.83122,                 1.3816,              0.0060895,              0.0060895,              0.0060895
                     82,                  1.226,                 0.9269,                 1.3167,                0.84701,                0.76993,                0.83816,                0.55729,                 1.2735,                0.82902,                 1.3786,                0.00604,                0.00604,                0.00604
                     83,                 1.2312,                0.93354,                 1.3221,                0.84727,                0.77398,                0.83911,                0.55883,                 1.2716,                 0.8253,                 1.3769,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.2209,                0.91757,                 1.3156,                0.85341,                0.76978,                0.83985,                0.55966,                 1.2675,                0.82326,                 1.3739,               0.005941,               0.005941,               0.005941
                     85,                 1.2239,                0.92179,                 1.3155,                0.85675,                  0.768,                 0.8398,                0.56129,                 1.2625,                0.82113,                 1.3706,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.2101,                 0.9064,                 1.3008,                0.86488,                0.76398,                0.84053,                0.56234,                 1.2593,                0.82001,                 1.3676,               0.005842,               0.005842,               0.005842
                     87,                 1.1993,                0.89807,                 1.2945,                0.86556,                0.76398,                0.84043,                0.56393,                 1.2568,                0.81899,                 1.3652,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.2094,                0.91193,                 1.3039,                0.85657,                0.77624,                0.84181,                0.56544,                 1.2536,                0.81697,                 1.3629,               0.005743,               0.005743,               0.005743
                     89,                 1.2088,                0.90591,                 1.3099,                0.85954,                0.77468,                0.84202,                0.56652,                 1.2507,                0.81569,                 1.3612,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.1987,                0.89867,                 1.2983,                0.86372,                0.77245,                0.84283,                0.56856,                 1.2467,                0.81213,                 1.3595,               0.005644,               0.005644,               0.005644
                     91,                 1.2034,                0.90001,                 1.3031,                0.86844,                   0.77,                0.84299,                0.56975,                 1.2431,                0.80947,                 1.3571,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.1987,                0.90054,                 1.2981,                0.87309,                0.76688,                0.84316,                 0.5706,                 1.2398,                0.80652,                 1.3553,               0.005545,               0.005545,               0.005545
                     93,                 1.1839,                 0.8789,                 1.2819,                0.86994,                0.76978,                0.84375,                0.57148,                  1.236,                0.80394,                 1.3521,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.1765,                0.87034,                 1.2801,                0.86967,                0.77089,                0.84363,                0.57235,                 1.2335,                0.80264,                 1.3509,               0.005446,               0.005446,               0.005446
                     95,                 1.1776,                0.86552,                 1.2771,                0.87498,                0.76755,                 0.8442,                0.57339,                 1.2297,                0.80044,                 1.3481,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.1781,                0.87042,                 1.2789,                0.87633,                0.76755,                0.84519,                0.57435,                 1.2268,                0.79873,                 1.3461,               0.005347,               0.005347,               0.005347
                     97,                 1.1765,                0.88386,                 1.2866,                0.87675,                0.76731,                0.84569,                0.57534,                 1.2248,                0.79739,                 1.3445,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.1656,                0.85381,                 1.2726,                0.87621,                0.76663,                0.84564,                0.57636,                  1.223,                0.79594,                 1.3433,               0.005248,               0.005248,               0.005248
                     99,                 1.1733,                 0.8625,                 1.2819,                0.87248,                0.77159,                0.84617,                0.57728,                 1.2209,                0.79415,                 1.3417,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.1622,                 0.8552,                 1.2666,                0.87499,                0.77067,                0.84651,                0.57822,                  1.219,                 0.7922,                 1.3404,               0.005149,               0.005149,               0.005149
                    101,                 1.1589,                0.84953,                  1.267,                0.87783,                0.76844,                0.84677,                0.57893,                 1.2165,                0.79064,                  1.338,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.1521,                0.84376,                 1.2585,                0.87293,                0.77318,                0.84732,                0.57963,                 1.2136,                0.78917,                 1.3361,                0.00505,                0.00505,                0.00505
