                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.99394,                 1.2748,                 1.6979,                0.75785,                  0.655,                0.72346,                0.40143,                 1.1421,                 1.1787,                 1.8806,              0.0083665,              0.0083665,              0.0083665
                     36,                0.99703,                 1.2795,                 1.6967,                0.75193,                0.67439,                0.73918,                0.41189,                 1.1278,                 1.1641,                 1.8572,               0.008317,               0.008317,               0.008317
                     37,                0.98726,                 1.2627,                 1.6896,                0.77929,                0.65629,                0.73632,                 0.4155,                 1.1232,                 1.1482,                  1.853,              0.0082675,              0.0082675,              0.0082675
                     38,                0.98746,                 1.2547,                 1.6833,                 0.7766,                0.65924,                0.73545,                 0.4143,                  1.119,                 1.1496,                 1.8568,               0.008218,               0.008218,               0.008218
                     39,                0.98336,                 1.2589,                 1.6784,                0.78126,                0.65511,                0.74118,                0.41688,                 1.1276,                 1.1337,                 1.8503,              0.0081685,              0.0081685,              0.0081685
                     40,                0.97977,                 1.2437,                 1.6669,                0.77527,                0.67439,                0.74524,                0.42251,                 1.1093,                 1.1254,                 1.8332,               0.008119,               0.008119,               0.008119
                     41,                0.97193,                 1.2405,                 1.6631,                0.77353,                0.68242,                0.75413,                0.42766,                 1.0998,                 1.1197,                 1.8299,              0.0080695,              0.0080695,              0.0080695
                     42,                 0.9683,                 1.2229,                 1.6648,                0.77382,                0.67098,                0.74385,                0.42598,                 1.0915,                 1.1262,                 1.8292,                0.00802,                0.00802,                0.00802
                     43,                0.97228,                 1.2342,                 1.6612,                0.78161,                0.67907,                0.75686,                0.43329,                 1.0914,                 1.1104,                 1.8209,              0.0079705,              0.0079705,              0.0079705
                     44,                0.96974,                 1.2252,                 1.6583,                0.79679,                0.66763,                0.75976,                0.43678,                 1.0788,                 1.1017,                  1.806,               0.007921,               0.007921,               0.007921
                     45,                0.96055,                 1.2066,                 1.6491,                0.79128,                0.67593,                0.76118,                0.44076,                 1.0712,                 1.0783,                 1.8062,              0.0078715,              0.0078715,              0.0078715
                     46,                0.95516,                  1.205,                 1.6498,                0.78693,                0.69512,                0.76803,                 0.4457,                 1.0616,                 1.0788,                 1.7983,               0.007822,               0.007822,               0.007822
                     47,                0.95694,                 1.2025,                 1.6488,                0.80525,                0.68754,                0.77112,                0.44965,                 1.0538,                 1.0546,                 1.7901,              0.0077725,              0.0077725,              0.0077725
                     48,                0.95393,                 1.1984,                 1.6445,                 0.7838,                0.68732,                0.76953,                0.44898,                 1.0512,                  1.056,                 1.7825,               0.007723,               0.007723,               0.007723
                     49,                0.95148,                 1.1968,                 1.6341,                0.79486,                0.68308,                 0.7697,                0.45182,                 1.0475,                  1.046,                 1.7725,              0.0076735,              0.0076735,              0.0076735
                     50,                0.94493,                 1.1788,                 1.6333,                0.77764,                0.70136,                0.77333,                0.45229,                 1.0475,                 1.0468,                 1.7751,               0.007624,               0.007624,               0.007624
                     51,                0.94484,                   1.19,                 1.6323,                0.78055,                0.70827,                0.77921,                0.45691,                 1.0383,                 1.0401,                 1.7707,              0.0075745,              0.0075745,              0.0075745
                     52,                0.93884,                 1.1615,                 1.6254,                0.79768,                0.69857,                0.78196,                0.45955,                 1.0381,                 1.0226,                 1.7671,               0.007525,               0.007525,               0.007525
                     53,                0.94232,                   1.18,                  1.622,                0.79735,                0.69452,                0.78363,                0.45995,                 1.0362,                 1.0259,                  1.761,              0.0074755,              0.0074755,              0.0074755
