                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                 1.3783,                 1.2312,                 1.6208,                0.64397,                0.60822,                0.65683,                0.35538,                 1.5692,                 1.3893,                 1.9176,               0.006139,               0.006139,               0.006139
                     81,                 1.3739,                 1.2286,                 1.6421,                0.69839,                0.60526,                0.69403,                0.38674,                 1.5068,                 1.4046,                 1.8648,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.3554,                 1.2106,                 1.6218,                0.70197,                0.57602,                0.65399,                0.37326,                 1.5788,                 1.5997,                 1.9008,                0.00604,                0.00604,                0.00604
                     83,                 1.3563,                 1.1923,                 1.5984,                0.70224,                0.62865,                0.68986,                0.38447,                 1.5348,                 1.4103,                  1.852,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.3526,                 1.1864,                 1.5947,                0.70869,                0.57895,                0.65569,                0.36318,                 1.5206,                 1.4685,                 1.8614,               0.005941,               0.005941,               0.005941
                     85,                  1.346,                    1.2,                 1.6081,                0.66379,                0.64656,                0.64867,                0.36933,                 1.5064,                 1.4236,                 1.8138,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.3509,                 1.2012,                 1.5829,                 0.7187,                0.60526,                0.67195,                0.36795,                 1.4801,                 1.4447,                 1.8182,               0.005842,               0.005842,               0.005842
                     87,                  1.344,                 1.2019,                 1.5852,                0.66062,                0.61404,                0.67127,                0.38434,                 1.5042,                 1.4199,                 1.8297,              0.0057925,              0.0057925,              0.0057925
                     88,                  1.344,                 1.1447,                 1.5744,                0.66844,                0.64327,                0.69336,                0.40028,                 1.3994,                 1.4019,                 1.7191,               0.005743,               0.005743,               0.005743
                     89,                 1.3156,                  1.122,                 1.5547,                0.72088,                0.61924,                0.67943,                0.38168,                   1.51,                 1.3534,                 1.8044,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.3555,                 1.1615,                 1.5743,                0.70819,                0.63155,                0.69148,                0.39617,                 1.4457,                 1.3927,                 1.7496,               0.005644,               0.005644,               0.005644
                     91,                 1.3006,                 1.1313,                  1.548,                0.74946,                0.61111,                0.68999,                0.39824,                 1.4672,                 1.4164,                 1.7743,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.3253,                 1.1608,                 1.5471,                0.73317,                0.53216,                0.61987,                0.36026,                 1.6564,                 1.9631,                 1.9372,               0.005545,               0.005545,               0.005545
                     93,                 1.2804,                 1.1169,                 1.5183,                0.75477,                0.57602,                0.68379,                0.38279,                  1.561,                 1.4313,                 1.8673,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.3203,                 1.1105,                 1.5497,                0.67138,                0.63743,                0.67785,                0.37674,                 1.4849,                 1.4015,                 1.8019,               0.005446,               0.005446,               0.005446
