                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                 1.9244,                  1.949,                 1.9866,                0.47232,                0.42922,                 0.4024,                 0.1747,                 1.9542,                 2.4201,                 2.1406,               0.007822,               0.007822,               0.007822
                     47,                 1.8942,                 1.9558,                 1.9885,                0.64676,                0.45029,                0.48675,                0.21753,                 1.8428,                 1.9643,                 2.0254,              0.0077725,              0.0077725,              0.0077725
                     48,                 1.8853,                 1.9131,                 1.9502,                0.54435,                0.42268,                0.44061,                0.19391,                 1.8805,                 2.0598,                 2.0929,               0.007723,               0.007723,               0.007723
                     49,                 1.8563,                 1.8587,                 1.9149,                0.52375,                0.44152,                0.44586,                0.20111,                 1.9276,                 2.1845,                 2.1469,              0.0076735,              0.0076735,              0.0076735
                     50,                 1.8835,                 1.8899,                 1.9433,                0.44613,                0.27778,                0.26723,                0.11197,                 2.2147,                 2.8335,                 2.4654,               0.007624,               0.007624,               0.007624
                     51,                 1.8731,                 1.8793,                 1.9345,                0.58343,                0.42982,                0.47123,                0.20829,                 1.8635,                 2.0363,                 2.0379,              0.0075745,              0.0075745,              0.0075745
                     52,                 1.8582,                 1.8299,                 1.9155,                0.55341,                0.45029,                0.49088,                0.23199,                  1.806,                 1.8355,                 1.9975,               0.007525,               0.007525,               0.007525
                     53,                 1.8564,                 1.8158,                 1.9014,                  0.688,                0.42556,                0.51204,                0.22853,                 1.8729,                 1.8312,                 2.0613,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.8569,                 1.8323,                 1.9084,                0.65384,                0.46491,                 0.5299,                0.25027,                 1.8076,                 1.8136,                 2.0118,               0.007426,               0.007426,               0.007426
                     55,                 1.8375,                 1.7738,                 1.8803,                0.55756,                0.45614,                0.48554,                0.22949,                 1.8276,                 1.8963,                  1.984,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.8352,                 1.7848,                 1.8565,                0.66051,                0.44444,                0.52926,                0.25119,                 1.7795,                 1.7869,                 1.9272,               0.007327,               0.007327,               0.007327
                     57,                  1.806,                 1.7761,                 1.8661,                0.52583,                0.44737,                0.47207,                0.21964,                 1.8128,                 1.9181,                 1.9609,              0.0072775,              0.0072775,              0.0072775
                     58,                 1.8025,                 1.7759,                  1.852,                0.70354,                0.45614,                0.55292,                0.26482,                 1.7632,                 1.8122,                 1.9497,               0.007228,               0.007228,               0.007228
                     59,                 1.7827,                 1.8125,                 1.8348,                0.55017,                0.42105,                0.47711,                0.22442,                 1.8207,                 2.0648,                 2.0244,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.8033,                 1.7373,                 1.8399,                0.62972,                0.45322,                 0.5432,                0.26182,                 1.7463,                 1.8911,                  1.934,               0.007129,               0.007129,               0.007129
                     61,                 1.7818,                 1.7282,                 1.8324,                0.65188,                0.47089,                0.56891,                0.27231,                 1.8409,                 1.6602,                   1.99,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.7944,                 1.7209,                 1.8339,                0.64624,                0.49676,                0.55598,                0.26181,                  1.755,                 1.7479,                 1.9583,                0.00703,                0.00703,                0.00703
                     63,                 1.7235,                 1.6758,                  1.786,                0.58734,                0.44114,                0.49618,                0.22754,                 1.7723,                 1.8301,                  1.919,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.7772,                 1.7335,                 1.8214,                0.57795,                 0.5117,                0.52163,                0.24317,                 1.8555,                 1.8264,                 2.0078,               0.006931,               0.006931,               0.006931
                     65,                 1.7666,                 1.7309,                 1.8093,                0.66831,                0.48246,                0.56274,                0.26882,                 1.7886,                 1.7471,                 2.0029,              0.0068815,              0.0068815,              0.0068815
                     66,                 1.7326,                  1.704,                 1.7943,                0.65028,                0.44583,                0.50607,                0.24334,                 1.7752,                 1.9094,                 1.9939,               0.006832,               0.006832,               0.006832
                     67,                 1.7698,                 1.7158,                 1.8049,                0.63206,                0.45322,                0.52167,                0.24342,                 1.7833,                 1.8959,                 2.0215,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.7665,                 1.6826,                 1.7858,                0.61471,                0.45029,                 0.5022,                0.24618,                  1.788,                 1.9235,                  1.982,               0.006733,               0.006733,               0.006733
                     69,                 1.7457,                 1.6835,                 1.7876,                0.64186,                0.47953,                0.52443,                0.26031,                 1.8473,                 1.9618,                 1.9898,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.7269,                 1.6533,                 1.7863,                0.60644,                0.53165,                0.58866,                0.29064,                 1.7278,                 1.6385,                 1.9367,               0.006634,               0.006634,               0.006634
                     71,                 1.7352,                 1.6503,                 1.7858,                 0.6718,                0.51472,                0.58507,                0.30289,                 1.7183,                 1.6651,                 1.9399,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.7437,                 1.6822,                 1.7685,                0.50851,                0.47368,                0.48057,                0.21791,                 1.7852,                 2.0167,                 1.9178,               0.006535,               0.006535,               0.006535
                     73,                 1.6999,                 1.6164,                 1.7683,                0.64432,                 0.5731,                0.63406,                0.32312,                 1.6561,                 1.5259,                 1.8676,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.7014,                 1.6106,                 1.7286,                0.59211,                0.52924,                0.55944,                0.28691,                 1.7772,                 1.8274,                 1.9557,               0.006436,               0.006436,               0.006436
                     75,                 1.6982,                  1.589,                  1.739,                0.64329,                0.50292,                0.57868,                0.29876,                 1.7799,                 1.6995,                 1.9195,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.6778,                 1.5759,                 1.7359,                0.63565,                0.56624,                0.61079,                0.30829,                 1.7073,                 1.6295,                 1.8551,               0.006337,               0.006337,               0.006337
                     77,                 1.6637,                 1.5752,                 1.7213,                0.61204,                0.54678,                0.59637,                0.29482,                 1.7438,                 1.6325,                 1.8967,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.6633,                  1.608,                 1.7412,                0.64427,                0.58772,                0.62727,                0.32609,                  1.658,                 1.6377,                 1.8628,               0.006238,               0.006238,               0.006238
                     79,                 1.6627,                 1.5604,                 1.7127,                0.64927,                0.51963,                0.59302,                0.30263,                 1.6599,                 1.6687,                 1.8606,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.6739,                 1.5922,                 1.7438,                0.61746,                0.45029,                0.49465,                0.23791,                 1.8759,                 1.9171,                  1.999,               0.006139,               0.006139,               0.006139
                     81,                 1.6697,                 1.5718,                  1.722,                0.64332,                0.45906,                0.55379,                0.28184,                 1.7929,                 1.7587,                 1.9379,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.6709,                 1.5997,                 1.7382,                0.58667,                0.50585,                0.54209,                0.26816,                 1.7741,                 1.7558,                 1.9348,                0.00604,                0.00604,                0.00604
                     83,                 1.6558,                 1.5779,                 1.7091,                0.62069,                0.54386,                0.58956,                0.29641,                  1.733,                 1.5845,                 1.8686,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.6514,                 1.5589,                 1.7166,                0.58511,                0.57018,                0.59562,                0.29499,                 1.7253,                 1.5581,                 1.8842,               0.005941,               0.005941,               0.005941
                     85,                 1.6117,                 1.5027,                  1.685,                0.62643,                0.56385,                0.60715,                0.31005,                  1.651,                 1.5501,                 1.8534,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.6444,                 1.5206,                 1.7011,                0.70826,                0.55848,                 0.6392,                0.32856,                 1.7429,                 1.6785,                 1.9234,               0.005842,               0.005842,               0.005842
                     87,                 1.6387,                 1.5116,                 1.6913,                0.75385,                0.51462,                0.60559,                0.31443,                 1.6775,                  1.667,                 1.8351,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.6485,                 1.5047,                 1.6962,                0.68593,                0.59389,                0.66347,                0.34358,                  1.662,                 1.5196,                 1.8113,               0.005743,               0.005743,               0.005743
                     89,                 1.5881,                 1.4912,                 1.6538,                 0.6454,                0.60234,                0.64126,                0.34023,                 1.6321,                 1.5213,                 1.7751,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.6334,                  1.506,                  1.684,                0.70535,                0.54678,                 0.6226,                0.31642,                   1.68,                 1.6228,                 1.8557,               0.005644,               0.005644,               0.005644
