                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                 1.2868,                0.99719,                 1.5088,                0.84255,                0.74616,                0.82067,                0.52787,                 1.3142,                0.84671,                 1.5995,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.2909,                 1.0068,                  1.507,                0.83835,                0.75359,                0.82301,                0.52943,                 1.3087,                0.84238,                 1.5957,               0.007327,               0.007327,               0.007327
                     57,                 1.2836,                0.99523,                 1.5071,                0.83531,                0.76073,                0.82739,                0.53232,                  1.306,                0.83345,                 1.5904,              0.0072775,              0.0072775,              0.0072775
                     58,                  1.265,                0.98177,                 1.4893,                0.85295,                0.75104,                0.82721,                0.53583,                 1.3019,                0.83045,                 1.5902,               0.007228,               0.007228,               0.007228
                     59,                 1.2693,                0.97306,                 1.4925,                0.85288,                0.75451,                0.82719,                0.53707,                 1.2966,                0.82796,                 1.5823,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.2692,                 0.9764,                 1.4842,                0.85474,                0.75795,                0.82954,                0.53996,                 1.2803,                0.81907,                 1.5723,               0.007129,               0.007129,               0.007129
                     61,                 1.2584,                0.97409,                 1.4821,                0.84609,                0.75908,                0.82981,                0.54425,                 1.2749,                0.81975,                 1.5684,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.2506,                0.96053,                 1.4726,                 0.8519,                0.75509,                0.82876,                0.54641,                 1.2642,                0.81746,                 1.5566,                0.00703,                0.00703,                0.00703
                     63,                 1.2512,                0.95176,                 1.4692,                0.86683,                0.75438,                 0.8324,                0.55012,                 1.2581,                0.80316,                  1.551,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.2449,                0.95292,                 1.4679,                0.86251,                0.75916,                0.83423,                0.55214,                  1.255,                0.80003,                 1.5459,               0.006931,               0.006931,               0.006931
                     65,                 1.2404,                0.94909,                 1.4632,                0.85268,                0.76956,                0.83683,                  0.555,                 1.2499,                0.80102,                 1.5424,              0.0068815,              0.0068815,              0.0068815
                     66,                 1.2329,                0.93946,                 1.4659,                0.85406,                0.76933,                0.83689,                0.55707,                 1.2438,                0.79488,                 1.5376,               0.006832,               0.006832,               0.006832
                     67,                 1.2286,                0.93047,                 1.4543,                0.85387,                0.77424,                0.83797,                0.55756,                 1.2449,                0.79035,                 1.5368,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.2285,                0.93885,                  1.454,                0.86208,                0.76896,                0.83907,                0.55947,                 1.2314,                 0.7862,                 1.5241,               0.006733,               0.006733,               0.006733
                     69,                 1.2264,                0.92832,                 1.4564,                0.86304,                0.76539,                0.83824,                0.56209,                 1.2257,                 0.7825,                 1.5211,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.2283,                0.92831,                 1.4536,                0.86691,                0.76488,                 0.8405,                0.56491,                  1.216,                0.77819,                 1.5114,               0.006634,               0.006634,               0.006634
                     71,                 1.2149,                0.91876,                 1.4419,                0.86254,                0.77197,                0.84265,                0.56627,                 1.2178,                0.77936,                   1.51,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.2096,                 0.9117,                 1.4342,                0.85825,                0.78293,                0.84416,                0.56891,                 1.2115,                0.77122,                 1.5044,               0.006535,               0.006535,               0.006535
                     73,                 1.2047,                0.90682,                 1.4273,                0.85982,                0.77825,                0.84563,                0.57292,                  1.206,                0.76668,                 1.4989,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.2008,                0.90265,                 1.4259,                0.86373,                0.77552,                0.84572,                0.57362,                 1.2033,                  0.765,                  1.496,               0.006436,               0.006436,               0.006436
                     75,                 1.1954,                0.89169,                 1.4211,                0.87598,                0.76688,                0.84608,                0.57548,                 1.1992,                0.76341,                 1.4947,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.1948,                0.89686,                 1.4244,                0.87532,                0.76982,                0.84669,                0.57607,                 1.1932,                0.76249,                 1.4911,               0.006337,               0.006337,               0.006337
                     77,                 1.1929,                0.89191,                 1.4198,                0.86782,                0.77669,                0.84709,                0.57766,                 1.1861,                 0.7606,                 1.4854,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.1885,                0.89352,                 1.4158,                0.87413,                0.77542,                0.84851,                0.57823,                 1.1816,                0.75731,                 1.4816,               0.006238,               0.006238,               0.006238
                     79,                 1.1876,                0.88761,                 1.4116,                0.86879,                0.78181,                0.85021,                0.58083,                 1.1763,                  0.756,                 1.4741,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.1795,                0.87181,                 1.4002,                0.86686,                0.78025,                0.84951,                0.58216,                 1.1757,                0.75439,                 1.4728,               0.006139,               0.006139,               0.006139
                     81,                 1.1781,                0.87993,                 1.4058,                0.86636,                 0.7831,                0.85021,                0.58402,                 1.1712,                0.75077,                 1.4691,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.1766,                0.87521,                 1.3999,                0.87513,                0.77783,                0.85011,                 0.5842,                 1.1689,                0.74806,                 1.4671,                0.00604,                0.00604,                0.00604
                     83,                 1.1646,                0.86076,                 1.3931,                0.87666,                 0.7778,                0.85086,                0.58524,                  1.166,                0.74624,                 1.4656,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.1612,                0.85963,                 1.3946,                0.86682,                 0.7836,                0.84966,                0.58658,                 1.1637,                0.74538,                 1.4633,               0.005941,               0.005941,               0.005941
                     85,                 1.1628,                0.85921,                 1.3895,                0.87439,                0.78192,                0.85034,                0.58683,                 1.1598,                0.74251,                 1.4602,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.1603,                0.86082,                 1.3899,                0.87848,                0.78181,                 0.8508,                0.58868,                 1.1577,                0.74055,                 1.4576,               0.005842,               0.005842,               0.005842
                     87,                  1.154,                 0.8486,                 1.3813,                 0.8815,                0.78115,                0.85153,                 0.5891,                 1.1552,                0.73819,                 1.4549,              0.0057925,              0.0057925,              0.0057925
                     88,                  1.152,                0.84748,                 1.3801,                0.88451,                0.77936,                0.85191,                0.58976,                 1.1523,                0.73632,                 1.4507,               0.005743,               0.005743,               0.005743
                     89,                   1.15,                0.84345,                 1.3796,                0.88384,                0.77981,                 0.8531,                0.59042,                 1.1505,                0.73397,                 1.4487,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.1436,                0.83308,                 1.3744,                0.88215,                0.78407,                0.85331,                 0.5915,                 1.1483,                0.73253,                 1.4478,               0.005644,               0.005644,               0.005644
                     91,                 1.1422,                0.83956,                   1.38,                0.88242,                0.78607,                0.85334,                0.59284,                 1.1466,                0.72987,                 1.4469,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.1294,                0.82582,                 1.3694,                0.88777,                0.78204,                0.85327,                0.59331,                 1.1449,                0.72851,                 1.4457,               0.005545,               0.005545,               0.005545
                     93,                 1.1331,                0.82493,                 1.3626,                 0.8826,                0.78744,                0.85282,                0.59449,                 1.1428,                 0.7271,                 1.4434,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.1246,                0.81886,                 1.3596,                0.88418,                0.78607,                0.85248,                0.59561,                 1.1405,                0.72569,                 1.4416,               0.005446,               0.005446,               0.005446
                     95,                 1.1183,                0.81805,                 1.3573,                0.88496,                0.78516,                 0.8529,                0.59584,                 1.1385,                0.72384,                 1.4401,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.1233,                0.82565,                 1.3621,                0.88414,                0.78739,                0.85336,                 0.5963,                 1.1367,                0.72255,                 1.4384,               0.005347,               0.005347,               0.005347
                     97,                 1.1221,                0.81453,                 1.3576,                0.88911,                 0.7836,                0.85275,                0.59705,                 1.1352,                0.72136,                 1.4373,              0.0052975,              0.0052975,              0.0052975
                     98,                  1.119,                0.81329,                 1.3507,                0.88747,                0.78315,                0.85239,                0.59762,                 1.1323,                0.72011,                 1.4345,               0.005248,               0.005248,               0.005248
                     99,                 1.1157,                0.80879,                 1.3455,                0.88546,                0.78538,                0.85323,                0.59828,                 1.1301,                0.71888,                 1.4328,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.1168,                0.80766,                 1.3472,                0.88591,                0.78493,                0.85332,                0.59868,                 1.1285,                0.71783,                 1.4314,               0.005149,               0.005149,               0.005149
                    101,                 1.1097,                0.80073,                 1.3465,                0.88733,                 0.7846,                0.85358,                 0.5994,                 1.1266,                0.71667,                   1.43,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.0981,                0.79379,                 1.3421,                0.88668,                0.78337,                 0.8537,                0.60009,                 1.1252,                0.71635,                 1.4287,                0.00505,                0.00505,                0.00505
                    103,                 1.1073,                0.80564,                 1.3435,                0.88589,                0.78471,                0.85349,                0.60093,                 1.1235,                0.71628,                 1.4272,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.1052,                0.79827,                 1.3426,                0.89426,                0.77847,                0.85318,                0.60197,                  1.122,                0.71583,                 1.4264,               0.004951,               0.004951,               0.004951
                    105,                 1.0971,                 0.7878,                 1.3283,                 0.8953,                0.77754,                0.85316,                0.60272,                 1.1206,                0.71412,                 1.4255,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.0914,                0.78971,                 1.3285,                0.89625,                0.77736,                0.85358,                0.60326,                 1.1195,                0.71272,                 1.4244,               0.004852,               0.004852,               0.004852
                    107,                 1.0787,                0.77721,                 1.3192,                0.89627,                0.77758,                0.85433,                0.60324,                 1.1182,                 0.7126,                 1.4234,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.0929,                0.78505,                 1.3265,                0.89695,                0.77736,                0.85404,                0.60429,                 1.1169,                0.71189,                 1.4221,               0.004753,               0.004753,               0.004753
                    109,                 1.0771,                0.77061,                 1.3157,                0.89477,                0.77888,                0.85373,                0.60406,                 1.1156,                0.71145,                 1.4213,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.0845,                0.77949,                  1.324,                  0.894,                0.78002,                0.85406,                0.60487,                 1.1137,                0.71074,                 1.4194,               0.004654,               0.004654,               0.004654
                    111,                 1.0771,                0.76989,                 1.3174,                0.89424,                0.77981,                0.85447,                0.60545,                 1.1127,                 0.7095,                 1.4184,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.0639,                0.75974,                  1.306,                0.89368,                0.78114,                0.85411,                0.60591,                 1.1116,                0.70909,                 1.4174,               0.004555,               0.004555,               0.004555
                    113,                  1.071,                0.76248,                 1.3076,                0.89095,                0.78337,                0.85417,                0.60623,                 1.1113,                0.70784,                 1.4171,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.0663,                0.77031,                 1.3095,                0.89248,                0.78271,                0.85393,                0.60635,                 1.1107,                0.70721,                 1.4166,               0.004456,               0.004456,               0.004456
