                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                   1.73,                 1.7291,                 1.9862,                0.53972,                0.45906,                 0.4817,                0.23474,                 1.8132,                 2.1525,                 2.1873,              0.0083665,              0.0083665,              0.0083665
                     36,                 1.6995,                 1.6609,                 1.9262,                0.62413,                0.47368,                 0.5329,                0.26135,                 1.7086,                  1.847,                 2.0998,               0.008317,               0.008317,               0.008317
                     37,                 1.7154,                 1.7206,                 1.9763,                0.58045,                0.47735,                0.51111,                0.24164,                 1.7073,                 1.8701,                 2.1528,              0.0082675,              0.0082675,              0.0082675
                     38,                 1.6904,                 1.6469,                 1.8901,                0.58735,                0.43699,                0.48668,                0.23864,                 1.7121,                 1.9308,                 2.0951,               0.008218,               0.008218,               0.008218
                     39,                   1.69,                 1.6597,                  1.921,                0.53837,                 0.4883,                0.48173,                0.25361,                 1.6736,                 1.8917,                 2.0643,              0.0081685,              0.0081685,              0.0081685
                     40,                 1.6908,                 1.6495,                 1.9031,                0.63062,                0.57406,                0.62038,                0.32163,                 1.6425,                 1.6333,                 2.0526,               0.008119,               0.008119,               0.008119
                     41,                 1.6923,                 1.6483,                 1.9357,                 0.7265,                0.50877,                0.59946,                0.29777,                 1.6853,                 1.7389,                 2.0377,              0.0080695,              0.0080695,              0.0080695
                     42,                 1.6396,                 1.5676,                 1.8506,                0.48866,                0.42982,                0.42226,                0.21362,                 1.8837,                 2.3796,                 2.2236,                0.00802,                0.00802,                0.00802
                     43,                 1.6254,                 1.5389,                 1.8194,                0.62166,                0.50585,                0.53258,                 0.2749,                 1.6843,                  1.733,                 2.0114,              0.0079705,              0.0079705,              0.0079705
                     44,                 1.6059,                 1.5782,                  1.839,                 0.7153,                0.49415,                0.59398,                0.31705,                  1.635,                 1.6248,                 1.9701,               0.007921,               0.007921,               0.007921
                     45,                 1.6026,                 1.5855,                 1.8699,                0.59318,                0.57602,                0.61117,                0.33353,                 1.5755,                 1.5975,                  1.938,              0.0078715,              0.0078715,              0.0078715
                     46,                   1.59,                 1.5646,                 1.8158,                0.65509,                0.48871,                0.55415,                 0.2792,                 1.7265,                 1.7457,                 2.0826,               0.007822,               0.007822,               0.007822
                     47,                 1.5751,                 1.5397,                  1.822,                0.69989,                0.47076,                0.57968,                0.30817,                 1.7167,                 1.6718,                  2.129,              0.0077725,              0.0077725,              0.0077725
                     48,                 1.5702,                 1.4896,                 1.8018,                0.65326,                0.54537,                0.59405,                0.30381,                  1.642,                 1.6739,                 1.9658,               0.007723,               0.007723,               0.007723
                     49,                 1.5926,                  1.528,                 1.8147,                0.56722,                0.45614,                0.51556,                0.27191,                 1.7467,                 1.8083,                 2.0524,              0.0076735,              0.0076735,              0.0076735
                     50,                 1.5838,                 1.4509,                 1.8069,                0.62472,                0.52047,                0.58731,                0.33133,                 1.5965,                 1.5274,                 1.8779,               0.007624,               0.007624,               0.007624
                     51,                 1.5735,                 1.4641,                  1.789,                 0.6478,                0.57602,                0.62035,                0.34492,                 1.6259,                 1.5114,                 1.9743,              0.0075745,              0.0075745,              0.0075745
                     52,                 1.5443,                 1.4447,                 1.7609,                0.64574,                0.57895,                0.63418,                0.34829,                   1.59,                 1.5567,                 1.9349,               0.007525,               0.007525,               0.007525
                     53,                 1.5533,                 1.4514,                 1.7693,                0.57326,                 0.5731,                0.58541,                0.30259,                 1.6615,                 1.6953,                 1.9966,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.5677,                  1.473,                 1.8002,                0.71444,                0.53801,                 0.6241,                0.33503,                 1.7005,                  1.642,                 1.9884,               0.007426,               0.007426,               0.007426
                     55,                 1.5286,                 1.4431,                 1.7436,                0.67009,                0.58772,                0.64912,                0.35192,                 1.6283,                 1.5431,                 1.9735,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.4859,                 1.3669,                 1.6998,                0.63943,                0.58077,                0.63275,                0.34585,                 1.5782,                 1.4371,                 1.9562,               0.007327,               0.007327,               0.007327
                     57,                 1.5117,                   1.35,                 1.7111,                0.67434,                0.60526,                0.64079,                0.34217,                 1.4851,                 1.4117,                 1.8121,              0.0072775,              0.0072775,              0.0072775
                     58,                 1.4938,                 1.3517,                 1.7021,                0.67727,                0.57018,                 0.6307,                0.35253,                 1.5235,                 1.5626,                 1.9238,               0.007228,               0.007228,               0.007228
                     59,                 1.4814,                 1.3768,                  1.683,                0.64292,                0.61404,                0.64816,                0.35474,                 1.5764,                 1.5193,                 1.9561,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.5099,                 1.4011,                 1.7306,                0.69332,                0.60816,                0.66116,                0.36296,                 1.5121,                 1.4241,                 1.8722,               0.007129,               0.007129,               0.007129
                     61,                 1.4837,                  1.399,                 1.7333,                0.64973,                0.64001,                0.66627,                0.37433,                 1.4416,                 1.3625,                 1.7639,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.4666,                 1.3096,                 1.6844,                0.66928,                0.60819,                0.64387,                0.36378,                 1.4644,                 1.3979,                 1.8249,                0.00703,                0.00703,                0.00703
                     63,                 1.4569,                 1.3362,                  1.692,                0.69984,                0.61111,                0.66692,                0.36856,                 1.5047,                  1.398,                 1.8751,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.4745,                 1.3732,                 1.7087,                0.70562,                0.59942,                0.68342,                0.38151,                 1.4931,                 1.4029,                 1.8123,               0.006931,               0.006931,               0.006931
                     65,                 1.4474,                 1.3186,                  1.679,                0.67091,                0.61111,                0.65987,                0.37792,                 1.4207,                 1.4637,                 1.7687,              0.0068815,              0.0068815,              0.0068815
                     66,                   1.46,                 1.3706,                 1.6857,                 0.6508,                 0.6345,                0.68158,                0.37787,                 1.5983,                 1.4655,                 1.9612,               0.006832,               0.006832,               0.006832
                     67,                 1.4419,                 1.3357,                 1.6676,                0.74821,                0.61404,                0.68577,                0.38699,                  1.518,                 1.5221,                 1.8462,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.4746,                 1.3108,                 1.6689,                0.72175,                0.59942,                0.68236,                0.38658,                  1.423,                 1.4767,                 1.7602,               0.006733,               0.006733,               0.006733
                     69,                 1.4586,                 1.3348,                 1.6603,                0.69198,                0.59064,                0.66913,                0.37041,                 1.4886,                 1.3949,                 1.8109,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.4426,                 1.2714,                 1.6624,                0.66367,                 0.6462,                0.68265,                0.37117,                 1.5036,                 1.3445,                 1.8343,               0.006634,               0.006634,               0.006634
                     71,                 1.4793,                 1.3271,                 1.6963,                0.71442,                0.62865,                0.68807,                0.37701,                   1.49,                 1.3461,                 1.8368,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.4303,                 1.2626,                 1.6439,                0.67424,                0.60526,                 0.6694,                0.38065,                 1.4637,                 1.3283,                 1.7714,               0.006535,               0.006535,               0.006535
                     73,                 1.4101,                 1.2406,                 1.6375,                0.69611,                0.61404,                0.67199,                0.38533,                 1.4548,                  1.406,                 1.7714,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.3905,                 1.2448,                 1.6092,                 0.5904,                0.51841,                0.56162,                 0.3183,                 1.5669,                 1.4693,                  1.862,               0.006436,               0.006436,               0.006436
                     75,                 1.3823,                 1.2398,                 1.6282,                0.65274,                0.58772,                0.63281,                0.36447,                 1.6005,                 1.4087,                  1.853,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.3795,                 1.2727,                 1.6238,                0.68993,                0.56725,                0.65659,                0.38375,                 1.4604,                 1.4949,                 1.7918,               0.006337,               0.006337,               0.006337
                     77,                 1.3959,                 1.2468,                 1.6227,                0.62292,                 0.5731,                0.59963,                0.33214,                 1.4764,                 1.4858,                 1.7812,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.3913,                 1.2136,                 1.6211,                 0.7435,                0.58772,                0.68196,                0.38515,                 1.4786,                 1.3627,                 1.7715,               0.006238,               0.006238,               0.006238
                     79,                 1.3802,                 1.2301,                 1.6222,                0.75067,                0.58982,                0.66356,                0.35913,                  1.472,                  1.426,                 1.7979,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.4122,                 1.2481,                 1.6336,                0.70404,                0.61111,                0.67304,                0.38495,                 1.5265,                 1.3963,                 1.8393,               0.006139,               0.006139,               0.006139
                     81,                 1.3538,                 1.2044,                 1.5872,                0.77904,                0.53608,                0.65625,                 0.3676,                  1.515,                 1.4892,                   1.88,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.3716,                 1.1955,                 1.6052,                 0.7189,                0.63158,                 0.7035,                0.41048,                 1.4308,                 1.3366,                 1.7818,                0.00604,                0.00604,                0.00604
                     83,                 1.3855,                 1.1976,                 1.6037,                0.75803,                0.58772,                0.70008,                0.40215,                 1.4752,                 1.4524,                 1.8079,              0.0059905,              0.0059905,              0.0059905
