                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.6094,                 1.4402,                 1.6337,                0.72592,                0.62155,                0.68462,                0.35697,                 1.7262,                 1.3632,                 1.7406,              0.0083665,              0.0083665,              0.0083665
                     36,                 1.6117,                 1.4483,                 1.6301,                 0.7356,                0.61943,                0.68684,                0.35941,                 1.7242,                 1.3473,                 1.7342,               0.008317,               0.008317,               0.008317
                     37,                 1.5965,                 1.4346,                 1.6132,                0.73364,                0.61154,                0.68836,                0.36029,                 1.7264,                 1.3323,                 1.7344,              0.0082675,              0.0082675,              0.0082675
                     38,                  1.597,                 1.4183,                 1.6132,                0.72843,                0.63004,                0.68991,                0.36494,                 1.7124,                 1.3278,                 1.7292,               0.008218,               0.008218,               0.008218
                     39,                 1.5957,                 1.4229,                 1.6051,                0.71288,                0.62893,                 0.6937,                0.36468,                 1.7134,                 1.3312,                 1.7243,              0.0081685,              0.0081685,              0.0081685
                     40,                 1.5878,                 1.4058,                 1.5953,                0.72712,                0.63495,                0.69536,                0.36795,                 1.7122,                 1.3035,                 1.7187,               0.008119,               0.008119,               0.008119
                     41,                  1.582,                 1.4041,                 1.5942,                 0.7377,                0.63807,                0.70282,                 0.3722,                 1.6965,                 1.2938,                 1.7099,              0.0080695,              0.0080695,              0.0080695
                     42,                 1.5748,                 1.3903,                 1.5945,                0.73664,                0.63148,                0.69979,                0.37281,                 1.6884,                 1.3101,                 1.7098,                0.00802,                0.00802,                0.00802
                     43,                 1.5812,                 1.3967,                 1.5946,                0.73789,                0.63093,                0.69918,                 0.3739,                 1.6956,                  1.299,                 1.7109,              0.0079705,              0.0079705,              0.0079705
                     44,                 1.5714,                 1.3853,                 1.5831,                0.73323,                0.64196,                0.70695,                0.38014,                 1.6797,                 1.2768,                 1.6861,               0.007921,               0.007921,               0.007921
                     45,                 1.5681,                 1.3683,                 1.5746,                0.73347,                0.65233,                0.71191,                0.38214,                 1.6815,                 1.2653,                 1.6846,              0.0078715,              0.0078715,              0.0078715
                     46,                  1.556,                 1.3638,                 1.5705,                0.73455,                0.64939,                0.71054,                0.38485,                 1.6613,                 1.2664,                 1.6717,               0.007822,               0.007822,               0.007822
                     47,                 1.5624,                 1.3685,                 1.5741,                 0.7337,                0.65233,                0.71485,                0.38512,                 1.6629,                 1.2506,                 1.6764,              0.0077725,              0.0077725,              0.0077725
                     48,                 1.5612,                 1.3748,                 1.5701,                 0.7422,                0.64185,                0.71251,                 0.3867,                 1.6636,                 1.2568,                 1.6655,               0.007723,               0.007723,               0.007723
                     49,                  1.556,                 1.3612,                 1.5664,                0.74375,                0.65077,                0.71688,                0.39083,                 1.6524,                 1.2554,                 1.6668,              0.0076735,              0.0076735,              0.0076735
                     50,                 1.5542,                 1.3508,                 1.5648,                0.74679,                0.64698,                0.71948,                0.39264,                 1.6442,                 1.2399,                 1.6593,               0.007624,               0.007624,               0.007624
                     51,                 1.5542,                 1.3481,                 1.5619,                0.74827,                0.65166,                0.72412,                0.39538,                 1.6429,                 1.2311,                 1.6528,              0.0075745,              0.0075745,              0.0075745
                     52,                 1.5487,                 1.3357,                 1.5583,                0.75236,                0.65344,                0.72259,                0.39707,                 1.6358,                 1.2203,                 1.6447,               0.007525,               0.007525,               0.007525
                     53,                 1.5504,                 1.3499,                 1.5535,                0.75855,                0.65397,                0.72787,                0.39961,                 1.6327,                 1.2155,                 1.6376,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.5414,                 1.3404,                 1.5465,                0.75038,                0.65901,                0.72738,                0.39967,                 1.6308,                 1.2147,                  1.634,               0.007426,               0.007426,               0.007426
                     55,                 1.5326,                 1.3231,                 1.5431,                 0.7425,                0.66325,                0.72726,                0.40199,                 1.6297,                 1.2109,                 1.6334,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.5322,                 1.3264,                 1.5395,                0.74359,                0.66904,                0.73132,                0.40241,                 1.6275,                 1.1961,                 1.6305,               0.007327,               0.007327,               0.007327
                     57,                 1.5324,                 1.3236,                 1.5436,                0.75169,                0.66904,                 0.7333,                0.40375,                 1.6225,                 1.2027,                 1.6318,              0.0072775,              0.0072775,              0.0072775
                     58,                 1.5277,                 1.3179,                 1.5365,                0.75201,                0.67016,                0.73588,                 0.4068,                 1.6244,                 1.1925,                 1.6308,               0.007228,               0.007228,               0.007228
                     59,                 1.5173,                 1.3057,                 1.5307,                 0.7548,                0.66838,                0.73709,                0.40984,                 1.6171,                 1.1826,                 1.6228,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.5176,                 1.3113,                 1.5256,                0.76223,                0.67506,                0.73895,                  0.412,                 1.6076,                  1.182,                 1.6116,               0.007129,               0.007129,               0.007129
                     61,                 1.5333,                 1.3161,                 1.5339,                0.77396,                0.66617,                0.74264,                0.41196,                 1.6019,                 1.1797,                 1.6053,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.5171,                 1.2905,                 1.5218,                0.76685,                0.66924,                0.74293,                0.41308,                 1.5996,                 1.1756,                 1.6066,                0.00703,                0.00703,                0.00703
                     63,                 1.5086,                 1.2906,                 1.5252,                0.76917,                0.67038,                0.74396,                0.41411,                 1.5993,                 1.1689,                 1.6083,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.5041,                 1.2836,                 1.5202,                0.75823,                0.68152,                0.74499,                0.41766,                  1.589,                 1.1599,                 1.6028,               0.006931,               0.006931,               0.006931
                     65,                 1.5147,                 1.2956,                 1.5186,                0.76503,                0.68207,                0.74558,                0.41735,                 1.5884,                 1.1576,                 1.5966,              0.0068815,              0.0068815,              0.0068815
                     66,                 1.5051,                 1.2802,                 1.5136,                0.76393,                 0.6813,                0.74715,                0.41835,                 1.5875,                 1.1578,                 1.5913,               0.006832,               0.006832,               0.006832
                     67,                 1.4979,                 1.2652,                 1.5007,                0.76238,                0.68821,                0.75079,                0.41986,                 1.5862,                 1.1531,                 1.5907,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.5006,                 1.2733,                 1.5089,                0.76088,                0.68955,                0.75078,                0.42229,                 1.5804,                 1.1494,                 1.5835,               0.006733,               0.006733,               0.006733
                     69,                 1.5018,                 1.2683,                 1.5026,                 0.7608,                0.68509,                0.75072,                0.42178,                 1.5863,                 1.1475,                 1.5849,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.4914,                 1.2655,                 1.5002,                0.76337,                0.68373,                0.75166,                0.42333,                  1.582,                 1.1454,                 1.5813,               0.006634,               0.006634,               0.006634
                     71,                 1.4969,                 1.2693,                 1.5011,                0.76469,                0.68932,                0.75377,                 0.4246,                 1.5767,                 1.1417,                 1.5762,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.4875,                 1.2516,                 1.4923,                0.77227,                0.68442,                0.75713,                0.42814,                  1.575,                  1.134,                 1.5731,               0.006535,               0.006535,               0.006535
                     73,                 1.4833,                 1.2528,                 1.4887,                0.78142,                0.68521,                0.75886,                0.42941,                 1.5739,                 1.1281,                 1.5689,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.4886,                 1.2537,                 1.4987,                0.78013,                0.68598,                0.76129,                0.43193,                 1.5704,                 1.1253,                 1.5665,               0.006436,               0.006436,               0.006436
                     75,                 1.4838,                 1.2405,                 1.4906,                0.78734,                0.68404,                0.76205,                0.43285,                 1.5662,                   1.12,                 1.5642,              0.0063865,              0.0063865,              0.0063865
                     76,                  1.471,                 1.2371,                 1.4815,                0.78309,                0.68888,                0.76321,                0.43432,                 1.5616,                 1.1142,                 1.5597,               0.006337,               0.006337,               0.006337
                     77,                 1.4807,                 1.2398,                 1.4895,                0.78379,                0.69022,                0.76486,                0.43568,                 1.5582,                 1.1124,                 1.5577,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.4731,                 1.2369,                  1.483,                0.78946,                0.68799,                0.76473,                0.43615,                 1.5555,                 1.1112,                 1.5552,               0.006238,               0.006238,               0.006238
                     79,                 1.4757,                 1.2344,                 1.4835,                0.78756,                0.68487,                0.76491,                0.43626,                 1.5524,                  1.109,                 1.5523,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.4704,                 1.2281,                  1.478,                 0.7813,                0.69031,                0.76439,                 0.4375,                  1.549,                 1.1047,                 1.5486,               0.006139,               0.006139,               0.006139
                     81,                  1.463,                 1.2277,                 1.4788,                 0.7811,                0.69187,                0.76463,                0.43853,                 1.5471,                 1.1021,                  1.547,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.4598,                 1.2135,                 1.4653,                0.78337,                0.69423,                0.76621,                0.43827,                  1.545,                 1.0979,                 1.5451,                0.00604,                0.00604,                0.00604
                     83,                 1.4565,                 1.2178,                   1.47,                 0.7835,                0.69362,                0.76689,                0.43995,                 1.5428,                  1.095,                 1.5436,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.4523,                  1.214,                 1.4666,                0.78861,                0.69311,                0.76662,                0.44052,                 1.5391,                 1.0937,                  1.541,               0.005941,               0.005941,               0.005941
                     85,                 1.4604,                 1.2171,                 1.4676,                0.78739,                 0.6949,                0.76801,                0.44104,                 1.5368,                 1.0912,                 1.5387,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.4466,                 1.2042,                 1.4531,                0.78423,                0.69986,                0.76838,                0.44237,                 1.5348,                 1.0905,                 1.5362,               0.005842,               0.005842,               0.005842
                     87,                 1.4422,                  1.192,                 1.4526,                0.78705,                0.69934,                0.76923,                0.44388,                 1.5331,                 1.0886,                 1.5347,              0.0057925,              0.0057925,              0.0057925
