                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.8183,                 1.8793,                 1.9706,                0.56732,                 0.4639,                0.49254,                0.22303,                 1.8087,                 1.9113,                 2.1322,              0.0083665,              0.0083665,              0.0083665
                     36,                  1.732,                 1.7678,                 1.8977,                0.46626,                0.40058,                0.41958,                 0.2016,                  1.797,                 2.1444,                 2.1718,               0.008317,               0.008317,               0.008317
                     37,                 1.7869,                 1.7778,                 1.9229,                0.55798,                0.42816,                0.47065,                0.21748,                 1.8962,                 1.9433,                 2.2102,              0.0082675,              0.0082675,              0.0082675
                     38,                 1.7457,                 1.7674,                 1.8937,                0.64891,                0.47661,                0.54425,                0.26048,                 1.7682,                 1.9061,                 2.0805,               0.008218,               0.008218,               0.008218
                     39,                 1.7296,                 1.7537,                 1.8769,                0.61005,                0.47661,                 0.5132,                0.27182,                 1.6448,                 1.7789,                 1.9361,              0.0081685,              0.0081685,              0.0081685
                     40,                 1.7471,                 1.7447,                  1.892,                0.69953,                0.44737,                0.55018,                0.28073,                 1.7215,                 1.8519,                 2.0123,               0.008119,               0.008119,               0.008119
                     41,                 1.7199,                 1.7527,                 1.8946,                0.63564,                0.49415,                0.55318,                0.28988,                  1.731,                 1.7453,                 2.0059,              0.0080695,              0.0080695,              0.0080695
                     42,                 1.6855,                 1.6888,                 1.8429,                 0.5909,                    0.5,                0.55503,                0.30315,                 1.7312,                 1.8561,                 2.0234,                0.00802,                0.00802,                0.00802
                     43,                 1.7128,                  1.687,                 1.8386,                0.57121,                 0.5117,                0.54604,                0.27346,                 1.6984,                 1.8976,                 1.9662,              0.0079705,              0.0079705,              0.0079705
                     44,                 1.7023,                 1.7078,                 1.8354,                0.64283,                0.49123,                0.55485,                0.28398,                 1.6937,                 1.7894,                 1.9954,               0.007921,               0.007921,               0.007921
                     45,                 1.7023,                 1.6758,                 1.8342,                0.51565,                0.54386,                0.51754,                0.25711,                 1.6368,                 1.7932,                 1.8956,              0.0078715,              0.0078715,              0.0078715
                     46,                 1.6595,                 1.6208,                 1.7892,                0.59553,                0.45322,                0.48055,                0.24434,                  1.746,                 1.9812,                 1.9895,               0.007822,               0.007822,               0.007822
                     47,                  1.639,                 1.6161,                 1.8102,                0.66559,                 0.4883,                0.56318,                0.29035,                 1.6868,                 1.7269,                 1.9477,              0.0077725,              0.0077725,              0.0077725
                     48,                 1.6318,                   1.58,                 1.7817,                0.57394,                0.47076,                0.50183,                0.24589,                 1.7236,                 2.0769,                 2.0027,               0.007723,               0.007723,               0.007723
                     49,                 1.6444,                 1.6331,                 1.8066,                0.66379,                0.47661,                0.57163,                0.28682,                 1.7242,                 1.7587,                 1.9602,              0.0076735,              0.0076735,              0.0076735
                     50,                 1.6356,                  1.595,                 1.8078,                0.66671,                0.50301,                0.58121,                0.30453,                 1.6357,                 1.6047,                 1.9199,               0.007624,               0.007624,               0.007624
                     51,                 1.6228,                 1.5771,                 1.7546,                 0.5426,                0.50642,                0.52464,                0.27522,                 1.7151,                 1.8247,                 1.9757,              0.0075745,              0.0075745,              0.0075745
                     52,                  1.614,                 1.5571,                  1.747,                 0.7155,                0.47953,                0.58126,                0.29567,                 1.6713,                 1.6765,                 1.9551,               0.007525,               0.007525,               0.007525
                     53,                 1.6261,                 1.5285,                 1.7635,                0.58355,                0.44737,                0.50602,                0.24956,                 1.7293,                 1.8443,                 1.9827,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.6197,                 1.5267,                  1.776,                0.52594,                0.48984,                 0.4732,                0.23913,                 1.6922,                 1.8647,                  1.944,               0.007426,               0.007426,               0.007426
                     55,                  1.604,                 1.5281,                  1.742,                0.69047,                0.46784,                 0.5769,                 0.3079,                  1.597,                 1.6343,                 1.8387,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.5821,                 1.5167,                 1.7278,                 0.6424,                0.56725,                0.63398,                0.33298,                 1.6482,                 1.5252,                 1.9068,               0.007327,               0.007327,               0.007327
                     57,                  1.585,                 1.4657,                  1.727,                0.69238,                0.54386,                0.63656,                0.33367,                 1.6974,                 1.5515,                 1.9581,              0.0072775,              0.0072775,              0.0072775
                     58,                  1.571,                 1.4597,                 1.6894,                0.63222,                0.52924,                0.59915,                0.31591,                 1.6196,                 1.6311,                 1.8876,               0.007228,               0.007228,               0.007228
                     59,                   1.57,                 1.4933,                 1.7034,                0.69943,                0.51713,                0.62137,                0.32845,                 1.6095,                 1.7069,                 1.9009,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.5942,                 1.4831,                 1.7204,                0.61943,                0.58187,                0.62779,                0.32835,                 1.6279,                  1.645,                 1.8431,               0.007129,               0.007129,               0.007129
                     61,                 1.5767,                 1.4987,                 1.7264,                0.70907,                0.52632,                0.62401,                0.32239,                 1.6694,                 1.7644,                 1.8884,              0.0070795,              0.0070795,              0.0070795
