                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 1.6248,                 1.5519,                 1.8175,                0.54562,                0.55848,                0.56788,                0.29192,                 1.7341,                 1.6587,                 2.0923,              0.0076735,              0.0076735,              0.0076735
                     50,                 1.5737,                 1.4647,                 1.8054,                0.57846,                0.55848,                 0.6017,                0.32291,                 1.6399,                 1.7007,                 2.0593,               0.007624,               0.007624,               0.007624
                     51,                 1.5738,                 1.4683,                 1.7872,                0.58343,                0.52828,                0.55359,                 0.2711,                 1.7099,                 1.7512,                 2.1038,              0.0075745,              0.0075745,              0.0075745
                     52,                  1.566,                  1.502,                 1.8014,                0.59851,                0.51435,                0.58683,                0.31338,                 1.5912,                 1.6484,                 1.9708,               0.007525,               0.007525,               0.007525
                     53,                 1.5839,                 1.4375,                  1.801,                0.64758,                 0.5534,                0.60574,                0.32868,                 1.6193,                  1.518,                 2.0156,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.5533,                 1.4405,                 1.7557,                0.73792,                0.53801,                0.63533,                0.34387,                 1.5149,                 1.4851,                 1.9431,               0.007426,               0.007426,               0.007426
                     55,                  1.528,                 1.4637,                 1.7791,                 0.6007,                0.54386,                0.55668,                0.29651,                  1.703,                 1.7897,                 2.1087,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.5532,                 1.4518,                 1.7729,                0.60444,                0.54678,                0.61204,                0.33504,                 1.5347,                 1.6036,                 1.8713,               0.007327,               0.007327,               0.007327
                     57,                 1.5368,                 1.4168,                 1.7324,                0.65998,                0.57895,                0.62163,                0.33816,                 1.5689,                  1.555,                 1.8949,              0.0072775,              0.0072775,              0.0072775
                     58,                 1.5033,                 1.3942,                  1.719,                0.73126,                0.54971,                0.65447,                0.36547,                 1.5499,                 1.3995,                 1.8952,               0.007228,               0.007228,               0.007228
                     59,                 1.5375,                 1.4313,                 1.7442,                0.60941,                 0.5614,                 0.6013,                0.31311,                 1.6186,                 1.4673,                 1.9413,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.5272,                 1.4187,                 1.7422,                0.63182,                0.60714,                0.65114,                0.35826,                 1.5984,                 1.3976,                 1.9519,               0.007129,               0.007129,               0.007129
                     61,                 1.5081,                 1.4094,                 1.7331,                 0.6957,                0.54817,                0.63793,                0.35675,                 1.5286,                  1.455,                 1.8681,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.4986,                 1.3881,                 1.7289,                0.73006,                0.56147,                0.65612,                0.35318,                 1.5793,                 1.5099,                 1.9336,                0.00703,                0.00703,                0.00703
